content;integritas;kapabilitas;empati;akseptabilitas;kontinuitas
@SuaraIslamOn.wah kenapa tdk nyalahin tuhan sekalian dasar ! Jokowi bejat ! Kuasa tuhan aja di salahin ama ini org;1;0;0;0;0
"Yang jls PEMILU nanti g bakal milih Prabowo. Mukanya muka orang jahat. Kayak pemain sinetron yg sering senyum licik berkata-kata dlm hati.""";1;0;0;1;0
"klo suatu saat ARB dkk. musnah #aamiin apa kalian masih bisa sombong kaya gini? musuh??""";1;0;0;0;0
 Survei FSI: Prabowo Capres Idola Masyarakat. nusaonline.com/2014/01/5745/;1;0;0;0;0
"Persuasinya Prabowo itu sangat 'dia' sekali ya. 'Menjadikan negara yang berwibawa dan berdikari' masuk akal dan kita butuh itu""";0;1;0;0;0
Gaya ndeso Jokowi buat dirinya jadi capres idola anak kampus |merdeka.com fb.me/3jJ6vKSgH;1;0;0;0;0
24 Dewan Perwakilan Wilayah PKB mendeklarasikan Jusuf Kalla sebagai capres pilihan mereka bit.ly/LcvijA;0;0;0;1;0
"ARB WIN-HT Prabowo.. Iklan kampanye-nya lebay semuagak realistisfake.""";1;0;0;0;0
Akil Mochtar tuding Mahfud MD tak konsisten soal pemilu serentak mdk.to/hU4y #Peristiwa;0;1;0;0;0
Akil Mochtar Sebut Mahfud MD Goblok penaone.com/akil-mochtar-s?;1;0;0;0;0
@TrioMacan2000 Jokowi Idola Ku.;1;0;0;0;0
"Lebih bejat mana ama Bapak? Ckckck ""@Aktualco: Akil Sebut Omongan Mahfud MD Fitnah aktual.co/86901""";1;0;0;0;0
Akil Mochtar Sebut Mahfud MD Tidak Konsisten Soal Putusan Pemilu Serentak;0;1;0;0;0
 dua kali pilpres thn 2004 & 2009 pilih wiranto jadi capres tapi wiranto gagal jadi capres karena kalah suara .;0;1;0;0;0
Kalo Prabowo & Jokowi bersedia bergabung RI1 & RI2 atau sebaliknya Indonesia bisa menjadi sangat hebat..kata #putriwongkamfu. Semoga....;1;0;0;0;0
tidak KONSISTEN RT @kompasdotcom: KOALISI : Kenapa Prabowo Merapat ke SBY? http://kom.ps/B4o;0;1;0;0;0
@Pak_JK bapak adalah salahsatu tokoh idola saya lho selain pak mahfud md;1;0;0;0;0
"Dahlan itu mentri lebay..RT  @kompascom: Gita Wirjawan Pilih Mundur Dahlan Iskan Berkelit  kom.ps/AFe5vo""""""";1;1;0;0;0
"RMaulana31 wiranto n tanu kampanye bgmn pun caranya tdk akan terpilih wong rakyat sdh tau mrk licik se x K1230Dahlan Iskan Berkelit  kom.ps/AFe5vo""""""";1;0;0;0;0
Prediktif kali kakak.. haha RT @nicodimuss Wiranto-HT ambu2ne capres gagal diawal -__-;0;1;0;0;0
"Beri Kuliah Umum di IAIN Lampung ARB Jadi idola Mahasiswa fb.me/6RvhrPgMa""";1;0;0;0;0
Geli banget! Hary Tanoe ama Wiranto masa kampanye smpe ke sinetron segala.. wkwkwk.. bodoh bodooohhh >_<;0;1;0;0;0
@cepnur : bergerak2 kang jgn pilih wiranto sama hary tanoe!!!. Bobotoh Hate Hary Tanoe;0;0;0;1;0
@rcti  siaran isl neng rcti diacak.. jngn pilih wiranto ama bos nya mmc itu brooo... dancuk;0;0;0;1;0
"Jusuf Kalla #capres idola q u pemilu 2014 apa pun Partai pengusungnyasmart berwibawa dan tegas.""";1;0;0;0;0
"Prabowo08 sy rindu dengan kepemimpinan p harto. Tegas programnya jelas menguasai masalah. Sy kira sifat ada pada p prabowo""";1;1;0;0;0
"Kalo dipikir"" sebenernya Wiranto itu hebat yah bisa manfaatin segala macem aset dr HT buat kepentingan nya.""";1;0;0;0;0
"Idih najis banget ihh di sinetron tukang bubur naik haji ada wiranto dan hari tanoe. Gak bakal gw pilih.""";1;0;0;1;0
Emang tolol! RT @negativisme: Hahahaha Ini Wiranto sama Hari Tanoe main sinetron? Tukang Dubur Naik Haji jadi Tukang Caper Gak Tau Diri!;1;0;0;0;0
"Adu Capres Twitter Dahlan Iskan Paling 'Ramah' bit.ly/1axj62e""";1;0;0;0;0
" RT @xms99: Barca kalah..MU kalah..Prabowo ARB Wiranto jg kalah #eh""";0;1;0;0;0
" RT @wahidbhogel: Barca kalah..Emyu kalah..Prabowo ARB Wiranto juga kalah #ehh""";0;1;0;0;0
"Jadi MU kalah nih yaudah gpp  pilpres 2009 Megawati juga kalah kok!!""";0;1;0;0;0
"Memang gk pantas..soalnya cm bs ngomong sj ""@Presiden2014com: @iskan_dahlan @mohmahfudmd Survei: Dahlan Iskan dan Mahfud MD tak Kapabel";0;1;0;0;0
Saya kagum dengan pak jokowi;1;0;0;0;0
"jangan pilih wiranto jd presiden RT @NugrohoYS: Jelas :/ ""@Gilanggl:@infosriwijayafc cakmano nak dukung SFC kalo ISL bae diacak :|""";0;0;0;1;0
 @sang_pembaharu jokowi hebat;1;0;0;0;0
Iklan PAN paling lucu bin oon. hatta rajasa blg bantu korban jgn bawa atribut partai. Eh dia ngunjungin korban pake rompi PAN. Tolol..;0;1;0;0;0
Jokowi keren! pilkadaleaks.blogspot.com/2012/07/siapa-?;1;0;0;0;0
@Prabowo08 maju terus p prabowo. Smg menjadi presiden tahun 2014. Smg bs tegas pro dgn rakyat. Dan membela yg ditindas. Jgn lembek dn gamang;1;1;0;0;0
"Oh iya nyyeet gw lupa !!! #fuckyou ""@ryzalfirman: urusan lapindo ya ke ARB lahh..goblok lu!";0;1;0;0;0
LSI: PDIP Bisa Kalah Jika Megawati Nyapres dlvr.it/4qvwQk;0;1;0;0;0
Ih entah apa metro tv cm ngeselin klu nayangin pidato nya surya paloh ;0;1;0;0;0
"ARB lbh tak populer lagi surbey ini bau lumpur ""@TweetBerita_iD: #Crawler Survei LSI: Capres Konvensi Demokrat tak Populer: #Crawler""";1;0;0;0;0
Yudh tinggal jangan di pilih aja Wiranto sama harry nya @bobotohFm;0;1;0;0;0
 @NGIndonesia wow jokowi hebat yah?;0;1;0;0;0
Mantap!! Mari dukung perjuangan @Gerindra RT @odiogh: AryoDjojo Oo..bpk prabowo sy suka pak;1;0;0;0;0
??Semoga Anak Saya Hebat seperti Pak Dahlan Iskan?? bit.ly/18b92zi #DI4RI;0;1;0;0;0
"Utk Indonesia Wiranto & HT adl pilihan terbaik untuk di daerah ada banyak pilihan. Di Lampung @mrdihoficardolayak didukung""";0;1;0;0;0
hatta rajasa seorg tokoh beragama islam yang pluralis dan nasionalis. hebat pak hatta... RT @sahabathatta Tapi keberagaman inilah yang...;0;1;0;0;0
Keren! Jokowi Pasang Eskalator di Terminal Bus Manggarai de.tk/VkxaWJ;0;1;0;0;0
"CAPRES & CAWAPRES RI 2014 WIN-HT (Wiranto & Hary Tanoesoedibjo) Pasangan ideal paling SIAP dan mewakili semua golongan.""";0;1;0;0;0
banyak sosok kagum dengan prabowo RT @gerindra kaltimpost.co.id/berita/detail/?;1;0;0;0;0
"Jokowi emang top markotop biar jakarta tenggelam tetap top capres andalan idola para pemujanya cihuyyy@ridddd""";0;1;0;0;0
"12. Ditambah lagi Hatta Rajasa sebagai ?all president man? memiliki kemampuan cukup mumpuni menyelesaikan persoalan teknis pembangunan.""";0;1;0;0;0
"Partai yg tidak populer lagi (menurut saya): Partai Demokrat PKS PDI-P di bawah bayang2 Megawati  dan Golkar di bawah ambisi ARB.""";0;1;0;0;0
pa ARB aburizal bakrie sangat amanah dan perhatian kepada rakyat jika ALLAH mengizinkan mungkin beliau jd presiden;1;0;0;0;0
Memang deh Jokowi HEBAT (with Kathy) [pic] path.com/p/1TMIUm;0;1;0;0;0
"Capres Jokowi Cawapres Prabowo baru cocok. RT @detikcom: Ketua PDIP: Tanya ke Rakyat Duet ...m.tmi.me/1dBNb6""";0;1;0;0;0
"RT @bieszma: perusahaan @aburizalbakrie hampir gulung tikar ARB gagal capres tahun ini.@Presiden2014com @punyadkijakarta http://t.co/HHy?""";0;1;0;0;0
"JOKOWI & ONENG Capres Cawapres PDIP 2014! ~ keren! Milih ah!""";0;1;0;0;0
"Iya ibu ramah :)""""@janasjamsiah: Baik ya de pak @hattarajasa :)""""@wurifandilah12: Salaman sama hatta rajasa aaaaa """"""";1;0;0;0;0
"charles_naftali @tutihand_ @MisterBombastiq @PartaiSocmed megawati gagal! hny pakai data valid aja megawati jual 13 BUMN SBY 30 BUMN""";0;1;0;0;0
@Gerindra sgr dekrasikan dan mngmkan bpk prabowo sbg capres 2014 agar rkyt idonesia lbh mngnl bpk prabowo sbg figur cocok memimpin bngsa ini;0;1;0;0;0
"Simple Tegas Berwibawa dan Kharismanya sampai pelosok negeri itulah Dahlan Iskan.""";1;0;0;0;0
"PKS_LB  Krn Pencitraan lebay tp kinerja jongkok membuat Elektabilitas Jokowi Terus Menurun  bit.ly/1eoo1dm""";1;0;0;0;0
"Peneliti: Jika Jokowi jadi Presiden Diyakini Bakal Gagal Seperti SBY m.voa-islam.com/r/28945 @TrioMacan2000""";0;1;0;0;0
"Ibu Mega pa.prabowo pa.wiranto sharus'y Mlu Jika Ingin Capres Toh Shrusnya Mrka sudh brikn Ksmptn u/ kaum2 yg Lbh Muda Krna mrka orng2 GAGAL""";0;1;0;0;0
"Pak Habibie itu presiden favorit saya setelah Ir. Soekarno dan Ibu Megawati!""";1;0;0;0;0
"wiranto : kebanyakan iklan keliatan mupeng banget bikin males milih""";1;0;0;0;0
"MataNajwa malam ini seruu tapi tetep lebih seru pas bintang tamunya jokowi abraham samad dan anis baswedan. Favorit :3""";1;0;0;0;0
tvOneWebNews Amshiong...... tukang bohong dah arb fb.me/3iHMLoY1N;1;0;0;0;0
"Kalo presidennya Mahfud MD wakilnya Anis Baswedan kayaknya keren. Kayaknyaaaa :|""";0;1;0;0;0
Surya Paloh itu kalo pidato keren.. #udahgituaja;0;1;0;0;0
"Yg dr Madura eks ketua MK Mahfud MD! MA & MK beda BEGO! """"Dewi Perssik Tak Takut Masuk Penjara Karena Kenal Ketua MA """"fb.me/2FjKzZQTA""""""";0;1;0;0;0
"Restorasi akan GAGAL @NasDem : merdeka.com : Kisah Luviana jurnalis wanita lawan Surya Palohmerdeka.com/peristiwa/kisa?""";0;1;0;0;0
"MahfudMD_Info saya pnya buku autobiografi pak mahfud md  makinnn kagum deh sama beliau :))""";1;0;0;0;0
Dibalik Citra & Popularitas Palsu Jokowi wp.me/p3Ork5-aa via @galuhsari20;1;0;0;0;0
"jokowi Langokk paett lungoy ningokk politikus ne pjabat"""" negara BERHENTILAH BICARA sungguh muak dgn JANJI PALSU kalian.:""";1;0;0;0;0
@ArgoPantas .. Mmg sbaikx jokowi bljar lg... Wlu kpedulianx kpd masyarakat mmbuatq kagum..;0;1;0;0;0
"kena kasus korupsi setelah fitnah mahfud md korupsi ini epik banget guys hahaha bit.ly/1f0iFAc @fadhlyalimin""";1;0;0;0;0
Wiranto jadi tukang becak tuh. Makin males lah nonton tv lokal.;1;0;0;0;0
" jokowi hebat ""@detikfinance: Ini yang Bikin Bos Foxconn Luluh dengan Jokowi de.tk/VqX5Qc""";0;1;0;0;0
 Ini dia kejujuran Jokowi soal copras-capres moral-politik.com/2014/02/ini-di;1;0;0;0;0
"besok kalau pak wiranto gagal lagi jadi presiden kasihan ya capek pastinya..""";0;1;0;0;0
Dahlan Iskan Ajari Semua Direksi BUMN Agar Pandai 'Bermain Silat' bit.ly/1g2BuWB;0;1;0;0;0
Kami perlu perubahan! Prabowo peduli!;0;1;0;0;0
"TWITTER JUSUF KALLA Alhamdulillah sosial media pun bisa jadi media yang baik untuk menebarkan semangat... fb.me/6mnid8fTx""";1;0;0;0;0
"Habibie Quraish Shihab Jusuf Kalla  Abraham Samad orang orang hebat fb.me/2fr731TNv""";1;0;0;0;0
"Jesscalin28 prabowo aja kalah  apalagi aku. Wkwkwwk""";0;1;0;0;0
Kayaknya diarus bawah ini PRABOWO yg KUAT jadi kandidat RI_1 2014;0;1;0;0;0
Tapi ga bakal menang...! RT @berita_politik: [MetroNews] Megawati Dinilai masih Layak Jadi Capres PDIPbit.ly/1aJn5Q7 #berita;0;1;0;0;0
"Kepedean saingan jd capres aja kalah""""@detikcom: Sekjen Golkar: Pramono Edhie Prabowo Jokowi Masuk Bursa Cawapres Ical""";0;1;0;0;0
RT @MahfudMD_Info: PKB Kota Bekasi Tegaskan Dukung Mahfud MD ~ RMOL bit.ly/1nm2oK9 *;0;0;0;1;0
Pemipin yg memilik integritas menjadi anak bangsa yg cermat menurut sy bisa membawa indonesia menantang hanya prabowo & wiranto.;1;0;0;0;0
"Kalo cuma orasi di medsos gue juga bisa. Mau perubahan? Ya pake otak dong jangan pembunuh seperti prabowo disuruh nyapres. Bego!!""";0;1;0;0;0
Mungkin Prabowo-Ahok bs mjd kombinasi yg tangguh & akan mjd penantang terkuat Jokowi-siapapun Cawapresnya...;0;1;0;0;0
 Jokowi Pernah Bersumpah Akan Pegang Amanah Hingga 5 Tahun dlvr.it/4tyj15 | @nabawiadotcom;1;0;0;0;0
"idola sy : Dahlan Iskan Mahfud MD Najwa Shihab... welcome""";1;0;0;0;0
"GWirjawan @jokowi_do2 . jokowi juga bersih jujur ojodumeh tembusan: @TrioMacan2000  @fadjroeL dan @burunghantu1913""";1;0;0;0;0
@Prabowo08 ~bapa prabowo yang ramah sama siapa bapak wakil nya;1;0;0;0;0
"RT @WONDOSOBO: Joko Widodo-Muhammad Mahfud MD Pasangan Presiden-Wakil Presiden 2014 Paling Ideal.....""";0;1;0;0;0
" Surya Paloh Anis Baswedan Gita wiriawan dan Ahok.Pemimpin karismatik.""";1;0;0;0;0
 calon payah RT @inilahdotcom: KPI Tegur Tayangan Politik Wiranto di RCTI bit.ly/1dcNHZ6;1;0;0;0;0
 RT @LintasME: Ridwan Kamil: Jokowi dan Risma Mereka Idola Saya bit.ly/M6xx91;1;0;0;0;0
Cianjur perlu pemimpin yng jujur dan turun langsung ke lapangan seperti jokowi bukan omdo @infocianjur;1;1;0;0;0
"3 Kebijakan Jokowi yang Tak Konsisten Dilaksanakan Anak Buahnya: Sejak menjadi Gubernur Jokowi...dlvr.it/4vNTqw #Detikcom""";0;1;0;0;1
" Goblok diakali londo iku pak jokowi""";0;1;0;0;0
Hebat Jokowi fb.me/1GwNkuWMN;0;1;0;0;0
"5 tokoh yang dijamin bersih-->rasi (Jokowi JK  Abraham Samad Anis Ba...: youtu.be/g1vjp-64DnM via @youtube""";1;0;0;0;0
 Tampaknya ada 2 calon kuat Jokowi & Prabowo #presiden2014;0;1;0;0;0
Jokowi ingkar janji Penipu.:;1;0;0;0;0
" Jokowi ingkar janji Malu tu sm diri sendiri bkn sma si GR anjink!! Hahaha penipu!!!!!:""";1;0;0;0;0
Wiranto ini mirip si @SBYudhyono kutengok. Model2nya. Lembek dan penuh pencitraan.;1;0;0;0;0
"Gedung Sabuga ITB Bergetar Prabowo Bakar Semangat Ribuan Kader Militan Gerindra di Bandungkom.ps/AFerZu via @kompasiana""";1;0;0;0;0
bego banget :DRT @iylhamARZ23: ARB iki tak sawang-sawang wajah e koyok Abdul Rizal Bakrie deh...;1;0;0;0;0
"PRABOWO - YUSRIL Tegas - Cerdas YUSRIL - PRABOWO Cerdas - Tegas Kembali sahabatku dari Sumatera itu... fb.me/10e2zdPCC""";1;0;0;0;0
Bang @sabarsitanggang PRABOWO-YUSRIL tegas cerdas cukup pantas gitu hehehe;1;0;0;0;0
"Sy sreg Yusril Ihza Mahendra n Mahfud MD. Lihai dan tidak munafik. Cakap pintar n bersahaja.""";1;0;0;0;0
@Subiakto kalo menurut penglihatan saya prabowo lebih mempunyai jiwa kepemimpinan..;0;1;0;0;0
Sumpah mati bosan lihat muka aburizal bakrie di tipiwan. Muak.;1;0;0;0;0
prabowo bangsat prabowo bajingan prabowo anjing #ngetest;1;0;0;0;0
Pencitraan bgth bro RT kompascom: Aburizal Bakrie Kirim Surat ke 13.716 Guru di ;1;1;0;0;0
"Jokowi_ID pak jokowi ganteng tampan idola kita semua.""";1;0;0;0;0
Dukung Wiranto jar -_- @fajaradtya;0;1;0;0;0
"Ono ulo dipakani watu tetep prabowo pilihanku.""";0;0;0;1;0
saya percaya GERINDRA bpk.Prabowo subianto next pemimpin yg hebat :);0;1;0;0;0
"Romo Magnis: Jangan Pilih Capres yang 'Tangannya Berlumur Darah' -via @tribunnews.. Prabowo Wiranto Pramono TERELIMINASI...""";1;0;0;0;0
adalah partai yang bersih dan figur Prabowo Subianto dinilai merupakan sosok pemimpin bangsa yang berkualitas;0;1;0;0;0
Siapa tokoh sejarah yang paling kamu benci ? Æ’?? prabowo ask.fm/a/ab4k0g6k;1;0;0;0;0
"Prabowo subianto adalah tokoh yang berwibawa dan kewibawaannya tidak pernah hilang meskipun ia tdk memiliki jabatan""";1;0;0;0;0
 Wah aburizal bakrie nyanyinya keren di idol.tak dukung jd presiden pak! Viva la PDIP!!!;1;0;0;0;0
@eko_miharjah @anasurbaningrum insya allah bang Mahfud MD Amanah;1;0;0;0;0
 @MetroPagi saya selalu mendukung pak Mahfud MD ! Semangat pak! Maju terus pak Mahfud!;0;0;0;1;0
