content;integritas;kapabilitas;empati;akseptabilitas;kontinuitas;;;;
"Dusta RW)detikcom: Dahlan Iskan ngaku tak ambisi jadi capres. Ikut konvensi krn diminta SBY de.tk/VvzoKBpic.twitter.com/ITYHPv5drb""";0;-1;-1;-1;-1;;;;
"Capres favorit : 1. Dahlan iskan Jokowi 3. Prabowo 4.JK 5.Pramono Edi 6.Mahfud MD 7.Megawati 8.Gita Wirjawan 9.Aburizal (ARB)""";1;-1;-1;-1;-1;;;;
@seputartimnas masarakat na bodoh mau aja di kadalin arb;0;-1;-1;-1;-1;;;;
Saya sangat tidak mendukung jika Jokowi maju mencalonkan capres. Benahin dulu Jakarta! pemimpin harus amanah!!;0;-1;-1;0;-1;;;;
"Perubahan tidak BECUS ngurus banjir iyaa hahahaha ""@rimanews: LPI Sebut Jokowi Tokoh Perubahanj.mp/LAhccZ?";-1;0;-1;-1;-1;;;;
Hatta Rajasa sama Gita Wirjawan duit nya banyak yah... iklan pencitraan melulu... .muak.;0;-1;-1;-1;-1;;;;
 PARRA Kibarkan 'Hatta Rajasa Presidenku' dari Bandung DAHLAN TOLOL;0;-1;-1;1;-1;;;;
Akun berbayar @TrioMacan2000 org2 suruhan wiranto wkwkwk nenek nenek di dusun sy juga tau kalo wiranto tetep bakal ga bisa menang;-1;0;-1;-1;-1;;;;
"Ah knp harus prabowo.. Wiranto juga... Kita bosan Jendral!!!""";0;-1;-1;-1;-1;;;;
"Jangan pilih dia dia mengecewakan :( """"@cobowjunior: @aidiote sepertinya tidak ey bung arb mengecewakan""";0;-1;-1;0;-1;;;;
"di AS capres jg pencitraanknp di indon jd barang haram??(Munafik) sdh putus asa dg citra jokowi dan dahlan iskan yang moncer ya..""";0;-1;-1;-1;-1;;;;
"prabowo wiranto bakrie..semua orang2 jahat..indonesia jangan sampai kalian salah pilih nanti :)""";0;-1;-1;-1;-1;;;;
Males. Folow. @detikcom dahlan iskan iisiiinyaa ddoooongg semua;0;-1;-1;-1;-1;;;;
beda dengan Jusuf Kalla yg langsung turun ke lapangan dan gak nyalahin siapa2 plus kasih motivasi ke semua pihak .. ini orang pintar namanya;-1;1;-1;-1;-1;;;;
"menyoal Dahlan Iskan tadinya saya sempet ragu. tapi kesini2nya ada benernya rumors yang beredar ttg sepak terjang negatif dahlan iskan""";-1;0;-1;-1;-1;;;;
"Bambangerlangg5 : siip..... Indonesia butuh pemimpinyg tangguh  tegas dan  bijaksana  seperti pak prabowo heeee""";1;-1;-1;-1;-1;;;;
@Gerindra bila pak prabowo di sandingkan dengan aher di pilpres rasanya tidak cocok..;-1;0;-1;-1;-1;;;;
"Males bangt mas det klo dia yg dibahas jd kaper pula!hadeh RT""""@detikcom: Majalah detik mulai edisi """"RAHASIA DAPUR DAHLAN ISKAN"""" hadir di""";-1;0;-1;-1;-1;;;;
"Korban penghasutan dr 3macan. Kasihan...-->>@Aadhitadhit:)detikcom dahlan iskan raja korup dan penipu kok didukung""";0;-1;-1;-1;-1;;;;
"Gagal pilpres bakri bangkrut aminnn ""@wennogu: Doi neangan duit keur pilpres RT""@EkaRtf: ARB Mafia bola keles ""@dinilando: Naha jdi ka bakri";0;-1;-1;-1;-1;;;;
kesalahan wiranto dan terutama prabowo pernah mau jadi cawapres ndak kepilih sisan jatuh deh harga jualnya :-|;-1;0;-1;-1;-1;;;;
"Yusrilihza_Mhd)TrioMacan2000 Hahaha... Hanya org bodoh yg tongkrogin trio macan dan dengarkan surya paloh si ambisius nan serakah.""";0;-1;-1;-1;-1;;;;
"7. Mana ada 11 juta orang mau daftar jadi capres seperti dibilang Surya Paloh? Omongannya ngawur bin dusta""";0;-1;-1;-1;-1;;;;
"Goblok RT ""@merdekadotcom: Surya Paloh: Kalau Pemilu serentak akan ada 11 juta capres mdk.to/oDd7#Politik""""""";0;-1;-1;-1;-1;;;;
"Yusril nilai omongan Paloh 11 juta capres ngawur bin dusta: Yusril meminta Surya Paloh kembali membaca pasal ... mdk.to/8Wx0""";0;-1;-1;-1;-1;;;;
"Payah -__- @kompascom: Lagi Grup Bakrie Gagal Penuhi Janji http://t.co/RhEeGyayOW""""""";0;0;-1;-1;-1;;;;
"hafidz_ary saya muak dengan mbah jokowi ini rakyat indonesia sadarlah :'(""";0;-1;-1;-1;-1;;;;
"Surya Paloh itu bukan orang hukum apalagi pakar tata negara makanya tidak pantas jadi Presiden ga usah Presiden CAPRES Aja SP ga pantes""";-1;0;-1;-1;-1;;;;
"@NasDem Gagal @akbarfaizal68 ""@Yusrilihza_Mhd: 2. Hanya kerbau dungu yg bisa termakan bualan ala Pak Belalang yg dibilang Surya Paloh itu""";-1;0;-1;-1;-1;;;;
"Ini baru tauladan (baca: teladan) RT @Tribun_Manado: Di Manado Wapres RI Dijemput Mantan Wapres Jusuf Kalla bit.ly/1iibNol""";1;-1;-1;-1;-1;;;;
"?surya paloh tak ubahnya anak TKkalah tanding dg arb bikin Partai""";0;-1;-1;-1;-1;;;;
Jokowi Ingatkan Lurah-Camat Bertindak Sigap bit.ly/1hcID6y;-1;1;-1;-1;-1;;;;
"Biar keliatan syapa yg bego""@pojok_nurani: Terus hasilnya buat apa?? ""@Presiden2014com: Yusril Tantang Surya Paloh Debat di Sidang MK""";-1;0;-1;-1;-1;;;;
"pencitraan lebay.. ""@Beritasatu: Nginap di Sinabung Dahlan Iskan Tidur Tanpa Kasur di Pengungsianbrt.st/1PzW""";0;-1;-1;-1;-1;;;;
"Gak cocok dek podo2 tukang tipu tukang korup :) RT""@shiebonitaendel: yen oOm jokowi pasangan ambeg pak Dhe Dahlan Iskan koyog.e (y) ..""";0;-1;-1;-1;-1;;;;
41. Dahlan Iskan Dirut PLN yang korup malah diangkat presiden jadi Men BUMN. Sakit jiwakah negara kita ini?pic.twitter.com/a0cMRJKpwK;0;-1;-1;-1;-1;;;;
Kegenitan Surya Paloh seolah-olah Bung Karno. Ambisius miskin gagasan by)YusrilIhza_Mhdchirpstory.com/li/184271;-1;0;-1;-1;-1;;;;
 Jusuf Kalla ajak masyarakat Manado kampaye bersih dlvr.it/4lTD0N;-1;1;-1;-1;-1;;;;
"Rakyat telah berkali2 ditipu media bangsat yg memuja2 mulai dr Megawati SBY dan skrg Jokowi. Rakyat yg bodoh mudah diatur)TrioMacan2000""";0;-1;-1;-1;-1;;;;
"Sedangkan megawati ""sudah"" tidak pantas RT @tribunnews: Guruh: Jokowi Belum Pantas Jadi Calon Presiden -bit.ly/1eag4TT";-1;-1;-1;0;-1;;;;
" Prabowo jgn salah org taro di DPR spt si botak yg di ILC nongol  bkn wakil rakyat tu bodoh d tolol""";0;-1;-1;-1;-1;;;;
Jokowi langsung sigap ngebantu daerah gue yg kebanjirann haha NOW;-1;1;-1;-1;-1;;;;
 @dinopattidjalal ada juga prabowo dan wiranto capres idola;1;-1;-1;-1;-1;;;;
"cheslave)Yusrilihza_Mhd buktinya surya paloh yg sangat tidak layak dijual nongol terus di medianya dia :)""";-1;0;-1;-1;-1;;;;
"Males liat dahlan iskan yg masuk kaltim post mulu. Terserah deh situ mau ngapain. Jungkir balik kelelep. Pencitraan!""";0;-1;-1;-1;-1;;;;
KASUS KORUPSI KEMENLU Jusuf Kalla Diperiksa KPK - goo.gl/alerts/spOL #GoogleAlerts;0;-1;-1;-1;-1;;;;
Mataa najwa....ada megawati soekarno putri...salah satu wanita terhebat indonesia....;1;-1;-1;-1;-1;;;;
Ibu Megawati sosok wanita HEBAT @MataNajwa;1;-1;-1;-1;-1;;;;
Hatta Rajasa su pale GOBLOK...hahahahahaha...dong minta katong pung semangat sama deng matahari...MATAHARI sa seng ada... Hahaeeee;0;-1;-1;-1;-1;;;;
TERUS OM JOKOWI PAYAH ITU rt @dudeofrock JOKOWI TDK BISA MENGURUS TRANSPORTASI DI SOLO http://t.co/zJcHnev5sI @addeLeandro @hafidz_ary;-1;0;-1;-1;-1;;;;
"Apapun yang terjadi gak akan pilih Megawati kalau dia nyapres lagi.  #sikap""";-1;-1;-1;0;-1;;;;
Kalau Megawati nyapres gw akan pilih dia :);-1;-1;-1;1;-1;;;;
"Megawati adalah salah 1 pemimpin hebat yg bangsa ini miliki... sambil menangis Megawati berkata..""""Indonesia Raya"""" ... @PDI_Perjuangan""";1;-1;-1;-1;-1;;;;
Yang sudah disusun secara sistematis oleh kediktatoran politisi orde baru yang sial nya ketika itu Megawati menjabat sebagai presiden.;-1;0;-1;-1;-1;;;;
"Malam ini aku sedang kagum dengan surya paloh terlepas dari ambisi politiknya ternyata dia punya tujuan mulia""";1;-1;-1;-1;-1;;;;
"Pemimpin bertangan besi itu dipakai utk sikap pada internal bukan utk rakyat! Hrs dipahami. Pak Jokowi itu lembek! Bahaya bagi moral PNS.""";0;-1;-1;-1;-1;;;;
"Meliat wwcr matanajwa Kalau Megawati yg maju nyapres percaya deh pasti kalah coba di evaluasi lagi.""";0;-1;-1;-1;-1;;;;
"Payah disuruh minta maaf umatnya maksain Jokowi jadi presiden biar bisa atasi banjir. Apa susahnya sih bilang maaf..""";-1;0;-1;-1;-1;;;;
Siapa tokoh sejarah yang paling kamu benci? ? megawati ask.fm/a/a8i9hh74;0;-1;-1;-1;-1;;;;
Mudah-mudahan Megawati nyapres dan kalah lagi. Biar tau rasa.;-1;0;-1;-1;-1;;;;
 Jusuf Kalla pun Peduli pada Persoalan Antipenuaan dlvr.it/4m62yP;-1;1;-1;-1;-1;;;;
MafiaWar (17): Jokowi Obral Janji Dibantu Jasmev & Relawan Munafik fb.me/1dnTsN0Wv;0;-1;-1;-1;-1;;;;
"Gila. Dulu gua bingung kalo orang bilang Jusuf Kalla itu serem. Setelah nontom Jagal-The Act of Killing semoga dia ga jadi presiden. Bahaya""";0;-1;-1;0;-1;;;;
@TrioMacan2000 Jokowi - Mahfud Md memang layak jadi Presiden 2014 .. Ahok Jadi Gubernur Teladan DKI#setujuuuuu;1;1;-1;-1;-1;;;;
"Megawati nyapres lagi kalau sdh 2X gagal masih nekat nyapres itu namanya ngeyel. .. yakin deh akan kalah lagi. ...""";-1;0;-1;-1;-1;;;;
DPD: Manajemen Bencana Jokowi Kurang Andal republika.co.id/berita/nasiona?;-1;0;-1;-1;-1;;;;
"14. Tentunya kita rakyat masih ingin dipimpin seorang mantan Jenderal tegas berwibawa berani & anti korupsi. Pak Prabowo siap dipilih.""";1;-1;-1;1;-1;;;;
Jusuf Kalla Menjadi Favorit Cawapres Para Jurnalis dlvr.it/4m8vv4;1;-1;-1;-1;-1;;;;
Megawati jangan nyalonin jadi capres lah biar yang lain aja;-1;0;-1;-1;-1;;;;
Megawati ulangtahun? Yaudah bodo amat;0;-1;-1;-1;-1;;;;
Pak mahfud md di tvri keren :D;1;-1;-1;-1;-1;;;;
Jaya suprana & Prof.Dr. Mahfud MD. SH - supremasi hukum . Keren bgt bahasan Dan win win solutionnya cocok bgt jdi RI 1;-1;1;-1;-1;-1;;;;
Putri Gus Dur Dukung Mahfud MD Nyapres metrotvn.ws/N210286;-1;-1;-1;1;-1;;;;
pemikiran mahfud md mencerahkan...sangat layak jadi capres altenatif...;-1;1;-1;-1;-1;;;;
jokowi brengsek..... brengsek...... brengsek......:;0;-1;-1;-1;-1;;;;
"Tabir Kualitas Jokowi Terungkap Saat Banjir Dulu Ambisius Sekarang Tak Elegan Kualitas kepemimpinan seseorang... fb.me/1TED3sHBI""";-1;0;-1;-1;-1;;;;
"Gagal Tangani Outsourcing BUMN Dahlan Iskan & Muhaimin Didesak Mundur bit.ly/1cZYnqZ""";-1;0;-1;-1;-1;;;;
@KompasTV surya paloh tidak pantas jadi pemimpin.kelihatan dari tindakannya;-1;0;-1;0;-1;;;;
inilah skenario mafia sepak bola indonesia. PSSI dan tim kesayangannya. Warga Jabar jangan pilih ARB fb.me/2W9cjKGFk;-1;-1;-1;0;-1;;;;
Emangnya banjir tahun ini lebih mending drpd banjir tahun lalu? Ah Jokowi bohong.;0;-1;-1;-1;-1;;;;
@D20juli megawati hebat. Mantap;1;-1;-1;-1;-1;;;;
"Lgian jg trlalu serakah klo lgsg mau jd presiden gub aj blm lakuin ap2 RT@TrioMacan2000: 41. Mungkin Tuhan mel sikap dan keputusan Megawati""";-1;-1;-1;-1;-1;;;;
Prabowo calon peresiden 2014jangan ragu mau perubahan pilih prabowo jadi presiden;-1;-1;-1;1;-1;;;;
jgn seprti jokowi : TUKANG BOHONG KELAS KAKAP Pada suatu hari ada dua orang sahabat yang bernama udin dan juhro bertemu setelah merek...;0;-1;-1;-1;-1;;;;
"mimpi buruk banget surya paloh nyukur brewok... ya auloh pertanda apa ini""";0;-1;-1;-1;-1;;;;
"Memilih Calon Pemimpin Bangsa jng lah dri Para Pemimpin yg pernah Gagal Memimpin Bangsa ini sprti (MEGAWATI) jng beri ksempatan dua kali.""";-1;0;-1;-1;-1;;;;
"GPVT menolak ARB jdi presiden bagaimana dengan kalian ??""";-1;-1;-1;0;-1;;;;
jokowi JAMBU __Janji Busuk Janji Palsu^:;-1;0;-1;-1;-1;;;;
@SharpButSoft @Alex_Junaidi wiranto hari tano mulai kampanye padahal jelas kalah kelak di pilpres orang pinter kok bego!;-1;0;-1;-1;-1;;;;
"Amien Rais kritik...!!!! - Jokowi Tidak Becus Menanggulangi Banjir Mega...: youtu.be/yG2MVaQN9mE via@youtube""";-1;0;-1;-1;-1;;;;
"RT @M4ngU5il: ""Sekilas Rekam Jejak Prabowo Capres Favorit Versi Survei"" by @RepublikSosmedfb.me/WtQ3nWT2";-1;-1;-1;-1;-1;;;;
"35. Apalagi Hatta Rajasa bukan leader yg tepat jd presiden. Dia bukan Risks Taker safety player. Bisa bubar negara kalau dia jadi presiden""";-1;0;-1;-1;-1;;;;
@okayudistira surya paloh tidak layak jadi presiden;-1;0;-1;-1;-1;;;;
Jokowi Hati busuk.. otak bangsat..:;0;-1;-1;-1;-1;;;;
jokowi Anjing... babi... monyet... bangsat... setan... brengsek... anjing... anjing... gk pny otak...:;0;-1;-1;-1;-1;;;;
"Jokowi ABURIZAL BAKRIE Bangsat ABURIZAL BAKRIE Keparat ABURIZAL BAKRIE Brengsek ABURIZAL BAKRIE Bajingan ! ABURIZAL BAKRIE TAHI ANJING:""";0;-1;-1;-1;-1;;;;
"Temukan kembali kesalahan-kesalahan dimasa pemerintahan BJ. Habibie wiranto prabowo dan megawati pada saat timor-timor lepas ....""";-1;0;-1;-1;-1;;;;
"Ngurus perusahaan sendiri aja gak becus gimana mau urus negara ni >>???? Lek Prabowo Subianto terlalu berambisi fb.me/1zJWub8eT""";-1;0;-1;-1;-1;;;;
" Capres idola saya""@detikcom: Gerindra Usung Prabowo jadi Presiden de.tk/VMQgQC""";1;-1;-1;1;-1;;;;
Ketika dipaparkan bahwa kelemahan yg pling mendasar pda diri prabowo saat menjadi capres adalah sejarah. Soal penculikan aktivis pada orba..;0;-1;-1;-1;-1;;;;
RT @PriciliaaPuntu_: salah satu tokoh politik yang jadi idola saya dari dulu sampai sekarang mmg cuma Megawati Soekarnoputri dan bertambah ?;1;-1;-1;-1;-1;;;;
"Ferdylonge apa prabowo n wiranto yg punya urusan pelanggaran HAM berat atau ARB yg punya kasus pajak n lapindo""";0;-1;-1;-1;-1;;;;
@DefiTiti hehehehe......... Waketum titipan ARB wong goblok gak tau eroh sejarah #SoerabajaMelawan#SavePersebaya1927 pic.twitter.com/7nE4UZGcsb;0;-1;-1;-1;-1;;;;
@TrioMacan2000  penjahat ham wiranto;0;-1;-1;-1;-1;;;;
"Ngapain tu si Cutton Bud urus ekonomi aj gak Becus @Presiden2014com: Hatta Rajasa temui tokoh politik sepuh Buleleng goo.gl/EzFpO8""""""";-1;0;-1;-1;-1;;;;
"Semakin sombong juga statement ini @IndonesiaCapres Surya Paloh Sindir Partai yang "" Jualan "" Ketumnyakom.ps/AFeZn4";0;-1;-1;-1;-1;;;;
"33. Kembali ke Megawati kematangan sikap kekuatan integritas kredibilitas dan kapasitasnya sdh sangat memadai utk jadi Presiden RI lagi""";1;-1;-1;-1;-1;;;;
"43. Syarat utama menjadi Presiden adalah kapasitas integritas kredibilitas dan leadership. Megawati telah memiliki semuanya.""";1;-1;-1;-1;-1;;;;
"Gerindra partaiku prabowo idola ku.""";-1;-1;-1;1;-1;;;;
"Jangan di pilih jadi Presiden jika Jakarta belum beres namanya ora amanah Jakarta rampung disik..ngono Jokowi. #anismatta #PKS +8""";-1;0;-1;-1;-1;;;;
"Jika penjahat besar seperti Prabowo jadi pemimpin apa kata dunia? Besok2 siapa aja penjahat HAM/koruptor besar bisa jd calon pemimpin""";0;-1;-1;-1;-1;;;;
"Adalah kewajiban kita sbg warga negara yg tahu untuk mencerdaskan rakyat. Menyadarkan rakyat. Bhw Prabowo adlh penjahat besar yg mau menipu""";0;-1;-1;-1;-1;;;;
logika yg cerdas dan jenius ! --> Hatta Rajasa: Banyak Utang Semakin Membuat Indonesia Baiktribunnews.com/bisnis/2014/01?;-1;0;-1;-1;-1;;;;
"@galuhsari20 triomacan2000 Catatan MORAL BEJAT JOKOWI By ""@TrioMacan2000 chirpstory.com/li/110143";0;-1;-1;-1;-1;;;;
"udah gak becus kli RT @barnabas_fans: Dahlan Iskan akan Ganti Direktur Operasi Merpati Kenapa?bit.ly/JxxB0r""";-1;0;-1;-1;-1;;;;
Neraka karena Pengelolaan yang Tak Becus by Dahlan Iskan has been chirpified! chirpstory.com/li/185630;-1;0;-1;-1;-1;;;;
"Dahlan Iskan dengan sigap mengambil sebakul nasi lalu dibagikannya di setiap piring relawan.pic.twitter.com/iYE9OEc7en""";-1;-1;1;-1;-1;;;;
"Dasar Goblok..ini menteri telunjuk Neolib! Hatta Rajasa: Banyak Utang Semakin Membuat Indonesia Baiktribunnews.com/bisnis/2014/01? via @tribunnews""";-1;0;-1;-1;-1;;;;
"Pejabat itu seperti P Dahlan Iskan. Merakyat ramah. Cocok jd presiden"" | Mau Jadi Menteri karena Lulusan Madrasah malang-post.com/serba-serbi/de?";1;-1;-1;-1;-1;;;;
@negativisme sangat baik dan tidak sombong bagus ada responnya dari prabowo :);1;-1;-1;-1;-1;;;;
@Johan_delano saya percaya wiranto orang yang bersih dan tegas...selain itu dia juga kompeten dan berpengalaman sebagai pemimpin;1;1;-1;-1;-1;;;;
Pemimpin itu harus pandai mengambil hati rakyat. Pak jokowi berhasil melakukan itu! ???? (at Antok's Room) ?path.com/p/1gx8M;-1;1;-1;-1;-1;;;;
Jokowi BANGSAT makin BANGSAT. PELACUR MERAJALELA. YANG PINTAR DI BODOHI. YANG BODOH DI BUDAYAKAN. kaya ANJING Loe semua. MANUSIA MAKI.;0;-1;-1;-1;-1;;;;
"Baca TL salah stu account blg bakal nyapres sbg pres boneka? jokowi ga pny integritas gada leadership trus korupsi ga ngaku fitnah org""";0;-1;-1;-1;-1;;;;
"Senyum dan ekspresi wajah yang diberikan Dahlan Iskan itu tulus oleh karena itu banyak orang menyukai beliau.""";1;-1;-1;-1;-1;;;;
Jokowi Aku benci imam dia tu bangsat anjing:;0;-1;-1;-1;-1;;;;
"Sedangkan kader PDIP saja banyak yg menolak pencapresan megawati maka sangat masuk akal apabila rakrat juga menolak.""";-1;-1;-1;0;-1;;;;
"Busuk RT @br4t4: Blusukan lebay ?@karyaseo: Uhuk .. RT ""@tribunnews: Serap Aspirasi Wiranto Nyamar ...m.tmi.me/1dy8H7""";-1;0;-1;-1;-1;;;;
"Haha..busuk! RT @SINDOnews: Turun ke bawah Wiranto nyamar jadi tukang becak goo.gl/RZP5tQ""";-1;0;-1;-1;-1;;;;
jokowi janji palsu belaka manis dimulut sj pandai memutar lidah:;0;-1;-1;-1;-1;;;;
@SuaraIslamOn.wah kenapa tdk nyalahin tuhan sekalian dasar ! Jokowi bejat ! Kuasa tuhan aja di salahin ama ini org;0;-1;-1;-1;-1;;;;
"Yang jls PEMILU nanti g bakal milih Prabowo. Mukanya muka orang jahat. Kayak pemain sinetron yg sering senyum licik berkata-kata dlm hati.""";0;-1;-1;0;-1;;;;
"klo suatu saat ARB dkk. musnah #aamiin apa kalian masih bisa sombong kaya gini? musuh??""";0;-1;-1;-1;-1;;;;
 Survei FSI: Prabowo Capres Idola Masyarakat. nusaonline.com/2014/01/5745/;1;-1;-1;-1;-1;;;;
"Persuasinya Prabowo itu sangat 'dia' sekali ya. 'Menjadikan negara yang berwibawa dan berdikari' masuk akal dan kita butuh itu""";-1;1;-1;-1;-1;;;;
Gaya ndeso Jokowi buat dirinya jadi capres idola anak kampus |merdeka.com fb.me/3jJ6vKSgH;1;-1;-1;-1;-1;;;;
24 Dewan Perwakilan Wilayah PKB mendeklarasikan Jusuf Kalla sebagai capres pilihan mereka bit.ly/LcvijA;-1;-1;-1;1;-1;;;;
"ARB WIN-HT Prabowo.. Iklan kampanye-nya lebay semuagak realistisfake.""";0;-1;-1;-1;-1;;;;
Akil Mochtar tuding Mahfud MD tak konsisten soal pemilu serentak mdk.to/hU4y #Peristiwa;-1;0;-1;-1;-1;;;;
Akil Mochtar Sebut Mahfud MD Goblok penaone.com/akil-mochtar-s?;0;-1;-1;-1;-1;;;;
@TrioMacan2000 Jokowi Idola Ku.;1;-1;-1;-1;-1;;;;
"Lebih bejat mana ama Bapak? Ckckck ""@Aktualco: Akil Sebut Omongan Mahfud MD Fitnah aktual.co/86901""";0;-1;-1;-1;-1;;;;
Akil Mochtar Sebut Mahfud MD Tidak Konsisten Soal Putusan Pemilu Serentak;-1;0;-1;-1;-1;;;;
 dua kali pilpres thn 2004 & 2009 pilih wiranto jadi capres tapi wiranto gagal jadi capres karena kalah suara .;-1;0;-1;-1;-1;;;;
Kalo Prabowo & Jokowi bersedia bergabung RI1 & RI2 atau sebaliknya Indonesia bisa menjadi sangat hebat..kata #putriwongkamfu. Semoga....;1;-1;-1;-1;-1;;;;
tidak KONSISTEN RT @kompasdotcom: KOALISI : Kenapa Prabowo Merapat ke SBY? http://kom.ps/B4o;-1;0;-1;-1;-1;;;;
@Pak_JK bapak adalah salahsatu tokoh idola saya lho selain pak mahfud md;1;-1;-1;-1;-1;;;;
"Dahlan itu mentri lebay..RT  @kompascom: Gita Wirjawan Pilih Mundur Dahlan Iskan Berkelit  kom.ps/AFe5vo""""""";0;0;-1;-1;-1;;;;
"RMaulana31 wiranto n tanu kampanye bgmn pun caranya tdk akan terpilih wong rakyat sdh tau mrk licik se x K1230Dahlan Iskan Berkelit  kom.ps/AFe5vo""""""";0;-1;-1;-1;-1;;;;
Prediktif kali kakak.. haha RT @nicodimuss Wiranto-HT ambu2ne capres gagal diawal -__-;-1;0;-1;-1;-1;;;;
"Beri Kuliah Umum di IAIN Lampung ARB Jadi idola Mahasiswa fb.me/6RvhrPgMa""";1;-1;-1;-1;-1;;;;
Geli banget! Hary Tanoe ama Wiranto masa kampanye smpe ke sinetron segala.. wkwkwk.. bodoh bodooohhh >_<;-1;0;-1;-1;-1;;;;
@cepnur : bergerak2 kang jgn pilih wiranto sama hary tanoe!!!. Bobotoh Hate Hary Tanoe;-1;-1;-1;0;-1;;;;
@rcti  siaran isl neng rcti diacak.. jngn pilih wiranto ama bos nya mmc itu brooo... dancuk;-1;-1;-1;0;-1;;;;
"Jusuf Kalla #capres idola q u pemilu 2014 apa pun Partai pengusungnyasmart berwibawa dan tegas.""";1;-1;-1;-1;-1;;;;
"Prabowo08 sy rindu dengan kepemimpinan p harto. Tegas programnya jelas menguasai masalah. Sy kira sifat ada pada p prabowo""";1;1;-1;-1;-1;;;;
"Kalo dipikir"" sebenernya Wiranto itu hebat yah bisa manfaatin segala macem aset dr HT buat kepentingan nya.""";1;-1;-1;-1;-1;;;;
"Idih najis banget ihh di sinetron tukang bubur naik haji ada wiranto dan hari tanoe. Gak bakal gw pilih.""";0;-1;-1;0;-1;;;;
Emang tolol! RT @negativisme: Hahahaha Ini Wiranto sama Hari Tanoe main sinetron? Tukang Dubur Naik Haji jadi Tukang Caper Gak Tau Diri!;0;-1;-1;-1;-1;;;;
"Adu Capres Twitter Dahlan Iskan Paling 'Ramah' bit.ly/1axj62e""";1;-1;-1;-1;-1;;;;
" RT @xms99: Barca kalah..MU kalah..Prabowo ARB Wiranto jg kalah #eh""";-1;0;-1;-1;-1;;;;
" RT @wahidbhogel: Barca kalah..Emyu kalah..Prabowo ARB Wiranto juga kalah #ehh""";-1;0;-1;-1;-1;;;;
"Jadi MU kalah nih yaudah gpp  pilpres 2009 Megawati juga kalah kok!!""";-1;0;-1;-1;-1;;;;
"Memang gk pantas..soalnya cm bs ngomong sj ""@Presiden2014com: @iskan_dahlan @mohmahfudmd Survei: Dahlan Iskan dan Mahfud MD tak Kapabel";-1;0;-1;-1;-1;;;;
Saya kagum dengan pak jokowi;1;-1;-1;-1;-1;;;;
"jangan pilih wiranto jd presiden RT @NugrohoYS: Jelas :/ ""@Gilanggl:@infosriwijayafc cakmano nak dukung SFC kalo ISL bae diacak :|""";-1;-1;-1;0;-1;;;;
 @sang_pembaharu jokowi hebat;1;-1;-1;-1;-1;;;;
Iklan PAN paling lucu bin oon. hatta rajasa blg bantu korban jgn bawa atribut partai. Eh dia ngunjungin korban pake rompi PAN. Tolol..;-1;0;-1;-1;-1;;;;
Jokowi keren! pilkadaleaks.blogspot.com/2012/07/siapa-?;1;-1;-1;-1;-1;;;;
@Prabowo08 maju terus p prabowo. Smg menjadi presiden tahun 2014. Smg bs tegas pro dgn rakyat. Dan membela yg ditindas. Jgn lembek dn gamang;1;1;-1;-1;-1;;;;
"Oh iya nyyeet gw lupa !!! #fuckyou ""@ryzalfirman: urusan lapindo ya ke ARB lahh..goblok lu!";-1;0;-1;-1;-1;;;;
LSI: PDIP Bisa Kalah Jika Megawati Nyapres dlvr.it/4qvwQk;-1;0;-1;-1;-1;;;;
Ih entah apa metro tv cm ngeselin klu nayangin pidato nya surya paloh ;-1;0;-1;-1;-1;;;;
"ARB lbh tak populer lagi surbey ini bau lumpur ""@TweetBerita_iD: #Crawler Survei LSI: Capres Konvensi Demokrat tak Populer: #Crawler""";0;-1;-1;-1;-1;;;;
Yudh tinggal jangan di pilih aja Wiranto sama harry nya @bobotohFm;-1;0;-1;-1;-1;;;;
 @NGIndonesia wow jokowi hebat yah?;-1;1;-1;-1;-1;;;;
Mantap!! Mari dukung perjuangan @Gerindra RT @odiogh: AryoDjojo Oo..bpk prabowo sy suka pak;1;-1;-1;-1;-1;;;;
??Semoga Anak Saya Hebat seperti Pak Dahlan Iskan?? bit.ly/18b92zi #DI4RI;-1;1;-1;-1;-1;;;;
"Utk Indonesia Wiranto & HT adl pilihan terbaik untuk di daerah ada banyak pilihan. Di Lampung @mrdihoficardolayak didukung""";-1;1;-1;-1;-1;;;;
hatta rajasa seorg tokoh beragama islam yang pluralis dan nasionalis. hebat pak hatta... RT @sahabathatta Tapi keberagaman inilah yang...;-1;1;-1;-1;-1;;;;
Keren! Jokowi Pasang Eskalator di Terminal Bus Manggarai de.tk/VkxaWJ;-1;1;-1;-1;-1;;;;
"CAPRES & CAWAPRES RI 2014 WIN-HT (Wiranto & Hary Tanoesoedibjo) Pasangan ideal paling SIAP dan mewakili semua golongan.""";-1;1;-1;-1;-1;;;;
banyak sosok kagum dengan prabowo RT @gerindra kaltimpost.co.id/berita/detail/?;1;-1;-1;-1;-1;;;;
"Jokowi emang top markotop biar jakarta tenggelam tetap top capres andalan idola para pemujanya cihuyyy@ridddd""";-1;1;-1;-1;-1;;;;
"12. Ditambah lagi Hatta Rajasa sebagai ?all president man? memiliki kemampuan cukup mumpuni menyelesaikan persoalan teknis pembangunan.""";-1;1;-1;-1;-1;;;;
"Partai yg tidak populer lagi (menurut saya): Partai Demokrat PKS PDI-P di bawah bayang2 Megawati  dan Golkar di bawah ambisi ARB.""";-1;0;-1;-1;-1;;;;
